Date,AAPL,ADBE,AMZN,BRK-B,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PFE,PG,PYPL,TSLA,UNH,V,XOM
2022-04-07,169.7680206298828,452.7200012207031,157.7845001220703,346.510009765625,153.57821655273438,130.83799743652344,135.73272705078125,285.3564453125,44.44631576538086,170.31381225585938,122.89225006103516,59.25238037109375,344.8055725097656,222.49278259277344,294.9481201171875,362.1499938964844,24.175657272338867,161.91636657714844,49.28207015991211,149.1702117919922,113.04000091552734,352.4200134277344,519.5814819335938,211.96841430664062,77.97821807861328
2022-04-08,167.7462921142578,445.3399963378906,154.4604949951172,353.1000061035156,156.17919921875,130.83799743652344,133.13470458984375,293.2361145019531,43.94166946411133,170.65115356445312,125.14217376708984,59.61663818359375,347.4887390136719,221.8740692138672,290.6419372558594,355.8800048828125,23.088111877441406,162.46063232421875,49.29100799560547,150.3345947265625,111.20999908447266,341.8299865722656,528.300048828125,212.7823486328125,79.61939239501953
2022-04-11,163.46607971191406,434.44000244140625,151.1219940185547,352.0199890136719,152.16282653808594,129.62753295898438,128.6758270263672,289.09832763671875,43.52113342285156,168.51470947265625,124.68283081054688,59.59796142578125,342.6552429199219,216.01609802246094,279.1814270019531,348.0,21.887718200683594,161.96331787109375,48.18314743041992,149.7617950439453,109.80999755859375,325.30999755859375,520.0556030273438,210.59548950195312,76.87800598144531
2022-04-12,165.34976196289062,426.7699890136719,150.78750610351562,349.739990234375,155.33363342285156,129.81605529785156,127.5680923461914,288.69305419921875,43.455718994140625,168.57093811035156,123.31413269042969,60.298458099365234,341.1065673828125,213.7008514404297,276.0495910644531,344.1000061035156,21.47526741027832,162.62017822265625,47.45052719116211,149.3110809326172,108.25,328.98333740234375,516.4464111328125,207.31031799316406,78.48248291015625
2022-04-13,168.052001953125,431.6700134277344,155.54100036621094,346.2200012207031,157.77842712402344,131.3142547607422,129.74508666992188,292.5858459472656,43.93232727050781,169.2830810546875,119.33927917480469,60.457237243652344,350.31982421875,214.5491180419922,281.49114990234375,350.42999267578125,22.1733341217041,162.3386688232422,47.44158935546875,149.73361206054688,105.16999816894531,340.7900085449219,519.6298828125,209.14413452148438,79.5918960571289
2022-04-14,163.0124053955078,420.44000244140625,151.7064971923828,344.3299865722656,157.70486450195312,129.44895935058594,126.58472442626953,287.0248107910156,42.6800537109375,168.57093811035156,118.23307037353516,60.72808837890625,352.9633483886719,209.74896240234375,273.8671569824219,341.1300048828125,21.229597091674805,161.30642700195312,47.45946502685547,148.89793395996094,102.30999755859375,328.3333435058594,517.5204467773438,208.6734161376953,80.5270767211914
2022-04-18,162.7954559326172,425.4700012207031,152.78500366210938,346.6499938964844,159.8187713623047,126.77008056640625,127.53013610839844,282.9623718261719,43.586544036865234,166.4720001220703,120.4267349243164,60.186378479003906,351.95721435546875,210.3377685546875,274.54241943359375,337.8599853515625,21.753896713256836,159.91766357421875,46.315860748291016,147.47999572753906,100.58000183105469,334.7633361816406,516.8043823242188,209.04608154296875,81.18720245361328
2022-04-19,165.09332275390625,436.3999938964844,158.11549377441406,348.5,157.9254608154297,130.8677520751953,129.85997009277344,290.11627197265625,44.79209518432617,171.55067443847656,122.92037200927734,60.7747917175293,358.9312744140625,216.86434936523438,279.2205810546875,348.6099853515625,22.168344497680664,162.24481201171875,44.83274841308594,149.68667602539062,103.66000366210938,342.7166748046875,520.3073120117188,211.52711486816406,80.462890625
2022-04-20,164.92568969726562,428.1099853515625,153.9980010986328,348.82000732421875,158.5688018798828,123.59513092041016,127.8932113647461,297.03472900390625,44.96031188964844,172.30967712402344,123.35162353515625,61.60603332519531,360.3320007324219,200.0089874267578,280.2579650878906,226.19000244140625,21.453296661376953,164.6564483642578,44.448570251464844,153.66806030273438,94.9000015258789,325.73333740234375,528.3484497070312,213.57669067382812,80.6462631225586
2022-04-21,164.1268310546875,417.4800109863281,148.29600524902344,343.6000061035156,151.2621307373047,120.70790100097656,124.67141723632812,292.52923583984375,44.39024353027344,171.81307983398438,122.3954086303711,61.839534759521484,359.4935607910156,187.684326171875,274.8262634277344,218.22000122070312,20.156034469604492,164.06524658203125,43.87677001953125,153.54812622070312,89.4000015258789,336.260009765625,520.0556030273438,212.2626190185547,79.79358673095703
2022-04-22,159.5606231689453,408.6700134277344,144.35000610351562,335.55999755859375,147.92587280273438,117.34442901611328,119.49835205078125,282.8681335449219,43.493099212646484,170.10763549804688,118.8799057006836,60.94291305541992,346.4134826660156,183.73243713378906,268.19073486328125,215.52000427246094,19.48892593383789,161.54103088378906,43.00120162963867,152.26394653320312,86.02999877929688,335.01666259765625,504.0894470214844,204.1427764892578,78.05156707763672
2022-04-25,160.6356201171875,413.95001220703125,146.07400512695312,336.95001220703125,144.74586486816406,119.01127624511719,122.93290710449219,287.4206237792969,43.97905349731445,174.29620361328125,118.84241485595703,61.587364196777344,349.787109375,186.60653686523438,274.7381896972656,209.91000366210938,19.875411987304688,163.03305053710938,43.733821868896484,153.49148559570312,87.77999877929688,332.67333984375,507.3117370605469,205.88836669921875,75.42020416259766
2022-04-26,154.63938903808594,399.1199951171875,139.39100646972656,330.6499938964844,143.86354064941406,114.86399841308594,118.51398468017578,282.72674560546875,42.53987503051758,173.04989624023438,115.32691955566406,60.756107330322266,339.439453125,180.5789337158203,264.4619445800781,198.39999389648438,18.762897491455078,162.62017822265625,43.805294036865234,150.88528442382812,83.69999694824219,292.1400146484375,497.1610412597656,197.20957946777344,75.44772338867188
2022-04-27,154.41256713867188,397.8999938964844,138.16700744628906,329.5799865722656,143.59701538085938,114.30838012695312,114.1634750366211,284.2725524902344,42.259521484375,170.6324005126953,113.82698059082031,61.232444763183594,356.6625061035156,174.5912322998047,277.18487548828125,188.5399932861328,18.390398025512695,164.07464599609375,44.43963623046875,150.479248046875,82.61000061035156,293.836669921875,497.1900634765625,209.96786499023438,77.60232543945312
2022-04-28,161.3851318359375,410.5299987792969,144.59649658203125,331.2699890136719,148.69789123535156,114.38774871826172,118.38662719726562,293.8488464355469,43.77345657348633,171.90675354003906,115.62690734863281,61.820858001708984,373.6882019042969,205.30810546875,283.45831298828125,199.52000427246094,19.755569458007812,166.5613555908203,45.1275749206543,154.30357360839844,92.08999633789062,292.5033264160156,507.456787109375,216.39117431640625,79.949462890625
2022-04-29,155.4776611328125,395.95001220703125,124.28150177001953,322.8299865722656,143.99220275878906,110.75638580322266,113.97868347167969,283.1414794921875,40.73623275756836,169.095703125,111.89579772949219,60.345149993896484,358.4479675292969,200.05889892578125,271.6063537597656,190.36000061035156,18.522220611572266,161.12815856933594,43.841033935546875,151.6029510498047,87.93000030517578,290.2533264160156,492.10015869140625,209.00686645507812,78.16158294677734
